result,town,hero,color,bidding,opponent_town,opponent_hero,turns,template,template_type
1,cove,illor,blue,-3600.0,cove,jeremy,19.0,w/o,w/o
1,fortress,bron,red,900.0,fortress,alkin,12.0,w/o,w/o
0,fortress,alkin,blue,-900.0,fortress,bron,12.0,w/o,w/o
0,inferno,octavia,red,900.0,inferno,calid,5.0,mt_Andromeda,Mirror
1,inferno,calid,blue,-900.0,inferno,octavia,5.0,mt_Andromeda,Mirror
1,tower,solmyr,red,300.0,conflux,luna,3.0,Nostalgia/TP,XL+U
0,conflux,luna,blue,-300.0,tower,solmyr,3.0,Nostalgia/TP,XL+U
1,tower,aine,red,1500.0,conflux,luna,20.0,6lm10a/tp,XL+U
0,conflux,luna,blue,-1500.0,tower,aine,20.0,6lm10a/tp,XL+U
1,tower,daremyth,red,4900.0,tower,astral,10.0,mt_Firewalk,Mirror
0,tower,astral,blue,-4900.0,tower,daremyth,10.0,mt_Firewalk,Mirror
1,conflux,luna,red,-4300.0,dungeon,shakti,11.0,6lm10a/tp,XL+U
0,dungeon,shakti,blue,4300.0,conflux,luna,11.0,6lm10a/tp,XL+U
1,rampart,jenova,red,-900.0,rampart,giselle,14.0,h3dm1/3,Mirror
0,rampart,giselle,blue,900.0,rampart,jenova,14.0,h3dm1/3,Mirror
1,dungeon,dace,red,-5000.0,dungeon,damacon,13.0,mt_Firewalk,Mirror
0,dungeon,damacon,blue,5000.0,dungeon,dace,13.0,mt_Firewalk,Mirror
0,inferno,xyron,red,5800.0,inferno,octavia,11.0,mt_Firewalk,Mirror
1,inferno,octavia,blue,-5800.0,inferno,xyron,11.0,mt_Firewalk,Mirror
0,inferno,octavia,red,-4000.0,inferno,nymus,18.0,mt_Firewalk,Mirror
1,inferno,nymus,blue,4000.0,inferno,octavia,18.0,mt_Firewalk,Mirror
0,necropolis,nagash,red,-900.0,necropolis,isra,19.0,h3dm1/3,Mirror
1,necropolis,isra,blue,900.0,necropolis,nagash,19.0,h3dm1/3,Mirror
1,necropolis,thant,red,-3100.0,tower,aine,6.0,w/o,w/o
0,tower,aine,blue,3100.0,necropolis,thant,6.0,w/o,w/o
0,conflux,gelare,red,-800.0,conflux,aenain,11.0,w/o,w/o
1,conflux,aenain,blue,800.0,conflux,gelare,11.0,w/o,w/o
1,fortress,andra,red,6100.0,fortress,broghild,6.0,mt_Firewalk,Mirror
0,fortress,broghild,blue,-6100.0,fortress,andra,6.0,mt_Firewalk,Mirror
0,inferno,calh,red,-3600.0,castle,valeska,6.0,w/o,w/o
1,castle,valeska,blue,3600.0,inferno,calh,6.0,w/o,w/o
0,inferno,xyron,red,-900.0,inferno,octavia,8.0,h3dm1/3,Mirror
1,inferno,octavia,blue,900.0,inferno,xyron,8.0,h3dm1/3,Mirror
1,dungeon,shakti,red,-1900.0,stronghold,tyraxor,12.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,blue,1900.0,dungeon,shakti,12.0,6lm10a/tp,XL+U
1,cove,anabel,red,-2700.0,fortress,broghild,5.0,Nostalgia/TP,XL+U
0,fortress,broghild,blue,2700.0,cove,anabel,5.0,Nostalgia/TP,XL+U
0,inferno,calh,red,0.0,rampart,ivor,16.0,6lm10a/tp,XL+U
1,rampart,ivor,blue,-0.0,inferno,calh,16.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,red,4000.0,castle,valeska,9.0,Nostalgia/TP,XL+U
0,castle,valeska,blue,-4000.0,stronghold,tyraxor,9.0,Nostalgia/TP,XL+U
0,stronghold,tyraxor,red,700.0,fortress,tazar,14.0,6lm10a/tp,XL+U
1,fortress,tazar,blue,-700.0,stronghold,tyraxor,14.0,6lm10a/tp,XL+U
0,castle,valeska,red,-1300.0,inferno,calh,27.0,Nostalgia/TP,XL+U
1,inferno,calh,blue,1300.0,castle,valeska,27.0,Nostalgia/TP,XL+U
0,tower,astral,red,-900.0,tower,cyra,24.0,h3dm1/3,Mirror
1,tower,cyra,blue,900.0,tower,astral,24.0,h3dm1/3,Mirror
1,necropolis,thant,red,-1500.0,conflux,grindan,26.0,6lm10a/tp,XL+U
0,conflux,grindan,blue,1500.0,necropolis,thant,26.0,6lm10a/tp,XL+U
1,castle,valeska,red,3000.0,conflux,luna,4.0,6lm10a/tp,XL+U
0,conflux,luna,blue,-3000.0,castle,valeska,4.0,6lm10a/tp,XL+U
0,conflux,aenain,red,-1400.0,conflux,pasis,12.0,mt_Andromeda,Mirror
1,conflux,pasis,blue,1400.0,conflux,aenain,12.0,mt_Andromeda,Mirror
0,inferno,calh,red,1600.0,cove,anabel,14.0,6lm10a/tp,XL+U
1,cove,anabel,blue,-1600.0,inferno,calh,14.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,1700.0,rampart,ivor,22.0,6lm10a/tp,XL+U
1,rampart,ivor,blue,-1700.0,stronghold,tyraxor,22.0,6lm10a/tp,XL+U
1,cove,anabel,red,1600.0,tower,solmyr,11.0,Nostalgia/TP,XL+U
0,tower,solmyr,blue,-1600.0,cove,anabel,11.0,Nostalgia/TP,XL+U
1,dungeon,lorelei,red,-4000.0,inferno,calh,4.0,6lm10a/tp,XL+U
0,inferno,calh,blue,4000.0,dungeon,lorelei,4.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,1100.0,inferno,calh,20.0,Nostalgia/TP,XL+U
1,inferno,calh,blue,-1100.0,stronghold,tyraxor,20.0,Nostalgia/TP,XL+U
1,rampart,malcom,red,-1400.0,rampart,jenova,14.0,h3dm1/3,Mirror
0,rampart,jenova,blue,1400.0,rampart,malcom,14.0,h3dm1/3,Mirror
1,conflux,luna,red,-4200.0,castle,valeska,4.0,Nostalgia/TP,XL+U
0,castle,valeska,blue,4200.0,conflux,luna,4.0,Nostalgia/TP,XL+U
0,fortress,tazar,red,1200.0,fortress,alkin,14.0,w/o,w/o
1,fortress,alkin,blue,-1200.0,fortress,tazar,14.0,w/o,w/o
1,dungeon,shakti,red,-4700.0,inferno,calh,21.0,w/o,w/o
0,inferno,calh,blue,4700.0,dungeon,shakti,21.0,w/o,w/o
1,necropolis,nagash,red,-800.0,necropolis,isra,10.0,w/o,w/o
0,necropolis,isra,blue,800.0,necropolis,nagash,10.0,w/o,w/o
1,conflux,luna,red,-2300.0,castle,valeska,16.0,w/o,w/o
0,castle,valeska,blue,2300.0,conflux,luna,16.0,w/o,w/o
1,fortress,wystan,red,3900.0,dungeon,shakti,11.0,w/o,w/o
0,dungeon,shakti,blue,-3900.0,fortress,wystan,11.0,w/o,w/o
0,fortress,wystan,red,2900.0,necropolis,thant,6.0,w/o,w/o
1,necropolis,thant,blue,-2900.0,fortress,wystan,6.0,w/o,w/o
0,castle,beatrice,red,-800.0,castle,adela,16.0,w/o,w/o
1,castle,adela,blue,800.0,castle,beatrice,16.0,w/o,w/o
0,rampart,jenova,red,-800.0,rampart,elleshar,19.0,w/o,w/o
1,rampart,elleshar,blue,800.0,rampart,jenova,19.0,w/o,w/o
1,cove,anabel,red,2600.0,dungeon,alamar,21.0,w/o,w/o
0,dungeon,alamar,blue,-2600.0,cove,anabel,21.0,w/o,w/o
1,dungeon,shakti,red,2100.0,rampart,ivor,20.0,w/o,w/o
0,rampart,ivor,blue,-2100.0,dungeon,shakti,20.0,w/o,w/o
0,cove,anabel,red,-2600.0,tower,aine,22.0,w/o,w/o
1,tower,aine,blue,2600.0,cove,anabel,22.0,w/o,w/o
0,rampart,ivor,red,-3100.0,stronghold,tyraxor,22.0,w/o,w/o
1,stronghold,tyraxor,blue,3100.0,rampart,ivor,22.0,w/o,w/o
1,dungeon,damacon,red,800.0,dungeon,sephinroth,5.0,w/o,w/o
0,dungeon,sephinroth,blue,-800.0,dungeon,damacon,5.0,w/o,w/o
1,conflux,luna,red,-2600.0,fortress,alkin,3.0,w/o,w/o
0,fortress,alkin,blue,2600.0,conflux,luna,3.0,w/o,w/o
1,conflux,gelare,red,800.0,conflux,aenain,8.0,w/o,w/o
0,conflux,aenain,blue,-800.0,conflux,gelare,8.0,w/o,w/o
0,cove,jeremy,red,-700.0,cove,leena,8.0,mt_Antares,Mirror
1,cove,leena,blue,700.0,cove,jeremy,8.0,mt_Antares,Mirror
1,stronghold,tyraxor,red,500.0,dungeon,lorelei,11.0,Nostalgia/TP,XL+U
0,dungeon,lorelei,blue,-500.0,stronghold,tyraxor,11.0,Nostalgia/TP,XL+U
0,necropolis,thant,red,-1300.0,rampart,ivor,20.0,Nostalgia/TP,XL+U
1,rampart,ivor,blue,1300.0,necropolis,thant,20.0,Nostalgia/TP,XL+U
1,fortress,wystan,red,1800.0,cove,anabel,5.0,Nostalgia/TP,XL+U
0,cove,anabel,blue,-1800.0,fortress,wystan,5.0,Nostalgia/TP,XL+U
0,tower,solmyr,red,-2700.0,stronghold,tyraxor,29.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,blue,2700.0,tower,solmyr,29.0,6lm10a/tp,XL+U
1,rampart,ivor,red,-600.0,dungeon,shakti,27.0,Nostalgia/TP,XL+U
0,dungeon,shakti,blue,600.0,rampart,ivor,27.0,Nostalgia/TP,XL+U
1,conflux,monere,red,900.0,conflux,pasis,28.0,h3dm1/3,Mirror
0,conflux,pasis,blue,-900.0,conflux,monere,28.0,h3dm1/3,Mirror
1,fortress,wystan,red,3600.0,castle,valeska,20.0,6lm10a/tp,XL+U
0,castle,valeska,blue,-3600.0,fortress,wystan,20.0,6lm10a/tp,XL+U
0.5,stronghold,tyraxor,red,1900.0,dungeon,shakti,21.0,6lm10a/tp,XL+U
0.5,dungeon,shakti,blue,-1900.0,stronghold,tyraxor,21.0,6lm10a/tp,XL+U
1,conflux,luna,red,-4100.0,tower,aine,16.0,6lm10a/tp,XL+U
0,tower,aine,blue,4100.0,conflux,luna,16.0,6lm10a/tp,XL+U
0,necropolis,aislinn,red,-4900.0,rampart,ivor,25.0,Nostalgia/TP,XL+U
1,rampart,ivor,blue,4900.0,necropolis,aislinn,25.0,Nostalgia/TP,XL+U
1,dungeon,damacon,red,900.0,dungeon,ajit,9.0,mt_Andromeda,Mirror
0,dungeon,ajit,blue,-900.0,dungeon,damacon,9.0,mt_Andromeda,Mirror
1,cove,anabel,red,-1400.0,fortress,wystan,9.0,6lm10a/tp,XL+U
0,fortress,wystan,blue,1400.0,cove,anabel,9.0,6lm10a/tp,XL+U
1,dungeon,damacon,red,500.0,dungeon,ajit,14.0,h3dm1/3,Mirror
0,dungeon,ajit,blue,-500.0,dungeon,damacon,14.0,h3dm1/3,Mirror
0,tower,aine,red,-4500.0,stronghold,tyraxor,17.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,blue,4500.0,tower,aine,17.0,Nostalgia/TP,XL+U
1,tower,solmyr,red,1900.0,dungeon,shakti,16.0,Nostalgia/TP,XL+U
0,dungeon,shakti,blue,-1900.0,tower,solmyr,16.0,Nostalgia/TP,XL+U
1,castle,valeska,red,-600.0,rampart,ivor,25.0,6lm10a/tp,XL+U
0,rampart,ivor,blue,600.0,castle,valeska,25.0,6lm10a/tp,XL+U
1,cove,anabel,red,1400.0,conflux,luna,20.0,6lm10a/tp,XL+U
0,conflux,luna,blue,-1400.0,cove,anabel,20.0,6lm10a/tp,XL+U
0,rampart,ivor,red,-900.0,tower,aine,28.0,6lm10a/tp,XL+U
1,tower,aine,blue,900.0,rampart,ivor,28.0,6lm10a/tp,XL+U
1,castle,valeska,red,3700.0,necropolis,vidomina,31.0,6lm10a/tp,XL+U
0,necropolis,vidomina,blue,-3700.0,castle,valeska,31.0,6lm10a/tp,XL+U
1,cove,anabel,red,3500.0,rampart,kyrre,8.0,Nostalgia/TP,XL+U
0,rampart,kyrre,blue,-3500.0,cove,anabel,8.0,Nostalgia/TP,XL+U
0,conflux,luna,red,700.0,necropolis,thant,7.0,6lm10a/tp,XL+U
1,necropolis,thant,blue,-700.0,conflux,luna,7.0,6lm10a/tp,XL+U
1,fortress,mirlanda,red,600.0,fortress,andra,13.0,h3dm1/3,Mirror
0,fortress,andra,blue,-600.0,fortress,mirlanda,13.0,h3dm1/3,Mirror
0,fortress,wystan,red,5900.0,dungeon,shakti,20.0,Nostalgia/TP,XL+U
1,dungeon,shakti,blue,-5900.0,fortress,wystan,20.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,red,3900.0,rampart,ivor,25.0,6lm10a/tp,XL+U
0,rampart,ivor,blue,-3900.0,stronghold,tyraxor,25.0,6lm10a/tp,XL+U
0.5,dungeon,shakti,red,4000.0,dungeon,synca,14.0,mt_Firewalk,Mirror
0.5,dungeon,synca,blue,-4000.0,dungeon,shakti,14.0,mt_Firewalk,Mirror
0,castle,valeska,red,-1900.0,cove,anabel,24.0,Nostalgia/TP,XL+U
1,cove,anabel,blue,1900.0,castle,valeska,24.0,Nostalgia/TP,XL+U
0,fortress,andra,red,900.0,fortress,mirlanda,12.0,h3dm1/3,Mirror
1,fortress,mirlanda,blue,-900.0,fortress,andra,12.0,h3dm1/3,Mirror
1,rampart,ivor,red,1000.0,castle,valeska,26.0,Nostalgia/TP,XL+U
0,castle,valeska,blue,-1000.0,rampart,ivor,26.0,Nostalgia/TP,XL+U
0,rampart,ivor,red,-3500.0,inferno,calh,19.0,Nostalgia/TP,XL+U
1,inferno,calh,blue,3500.0,rampart,ivor,19.0,Nostalgia/TP,XL+U
1,fortress,alkin,red,-900.0,fortress,bron,11.0,h3dm1/3,Mirror
0,fortress,bron,blue,900.0,fortress,alkin,11.0,h3dm1/3,Mirror
1,stronghold,terek,red,700.0,stronghold,saurug,13.0,h3dm1/3,Mirror
0,stronghold,saurug,blue,-700.0,stronghold,terek,13.0,h3dm1/3,Mirror
0,rampart,coronius,red,900.0,rampart,jenova,27.0,h3dm1/3,Mirror
1,rampart,jenova,blue,-900.0,rampart,coronius,27.0,h3dm1/3,Mirror
0,cove,jeremy,red,800.0,cove,leena,16.0,h3dm1/3,Mirror
1,cove,leena,blue,-800.0,cove,jeremy,16.0,h3dm1/3,Mirror
0,fortress,drakon,red,5200.0,conflux,luna,15.0,Mini-nostalgia,Other
1,conflux,luna,blue,-5200.0,fortress,drakon,15.0,Mini-nostalgia,Other
1,dungeon,damacon,red,1000.0,dungeon,lorelei,12.0,h3dm1/3,Mirror
0,dungeon,lorelei,blue,-1000.0,dungeon,damacon,12.0,h3dm1/3,Mirror
0,conflux,monere,red,100.0,conflux,pasis,16.0,w/o,w/o
1,conflux,pasis,blue,-100.0,conflux,monere,16.0,w/o,w/o
1,fortress,wystan,red,2800.0,castle,valeska,22.0,Nostalgia/TP,XL+U
0,castle,valeska,blue,-2800.0,fortress,wystan,22.0,Nostalgia/TP,XL+U
1,necropolis,thant,red,-4200.0,fortress,wystan,8.0,6lm10a/tp,XL+U
0,fortress,wystan,blue,4200.0,necropolis,thant,8.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,900.0,tower,solmyr,32.0,Nostalgia/TP,XL+U
1,tower,solmyr,blue,-900.0,stronghold,tyraxor,32.0,Nostalgia/TP,XL+U
0.5,fortress,wystan,red,900.0,fortress,bron,21.0,w/o,w/o
0.5,fortress,bron,blue,-900.0,fortress,wystan,21.0,w/o,w/o
1,dungeon,sephinroth,red,-900.0,dungeon,damacon,8.0,w/o,w/o
0,dungeon,damacon,blue,900.0,dungeon,sephinroth,8.0,w/o,w/o
0,rampart,ivor,red,-3900.0,inferno,calh,9.0,w/o,w/o
1,inferno,calh,blue,3900.0,rampart,ivor,9.0,w/o,w/o
1,dungeon,alamar,red,4900.0,necropolis,thant,7.0,Nostalgia/TP,XL+U
0,necropolis,thant,blue,-4900.0,dungeon,alamar,7.0,Nostalgia/TP,XL+U
0,castle,lord haart,red,-6400.0,castle,adela,14.0,mt_Firewalk,Mirror
1,castle,adela,blue,6400.0,castle,lord haart,14.0,mt_Firewalk,Mirror
1,fortress,drakon,red,300.0,cove,anabel,30.0,6lm10a/tp,XL+U
0,cove,anabel,blue,-300.0,fortress,drakon,30.0,6lm10a/tp,XL+U
1,tower,daremyth,red,-1100.0,tower,josephine,12.0,mt_Andromeda,Mirror
0,tower,josephine,blue,1100.0,tower,daremyth,12.0,mt_Andromeda,Mirror
1,stronghold,tyraxor,red,2900.0,dungeon,shakti,23.0,6lm10a/tp,XL+U
0,dungeon,shakti,blue,-2900.0,stronghold,tyraxor,23.0,6lm10a/tp,XL+U
1,conflux,grindan,red,-1800.0,inferno,calh,17.0,Nostalgia/TP,XL+U
0,inferno,calh,blue,1800.0,conflux,grindan,17.0,Nostalgia/TP,XL+U
1,castle,valeska,red,3700.0,rampart,ivor,3.0,6lm10a/tp,XL+U
0,rampart,ivor,blue,-3700.0,castle,valeska,3.0,6lm10a/tp,XL+U
1,rampart,jenova,red,3100.0,rampart,alagar,15.0,w/o,w/o
0,rampart,alagar,blue,-3100.0,rampart,jenova,15.0,w/o,w/o
1,fortress,rosic,red,800.0,fortress,bron,33.0,w/o,w/o
0,fortress,bron,blue,-800.0,fortress,rosic,33.0,w/o,w/o
0,dungeon,deemer,red,-500.0,castle,valeska,14.0,6lm10a/tp,XL+U
1,castle,valeska,blue,500.0,dungeon,deemer,14.0,6lm10a/tp,XL+U
1,castle,valeska,red,-3800.0,fortress,wystan,18.0,6lm10a/tp,XL+U
0,fortress,wystan,blue,3800.0,castle,valeska,18.0,6lm10a/tp,XL+U
0,castle,valeska,red,-200.0,dungeon,shakti,2.0,6lm10a/tp,XL+U
1,dungeon,shakti,blue,200.0,castle,valeska,2.0,6lm10a/tp,XL+U
0,rampart,elleshar,red,900.0,rampart,mephala,17.0,h3dm1/3,Mirror
1,rampart,mephala,blue,-900.0,rampart,elleshar,17.0,h3dm1/3,Mirror
0,tower,aine,red,4300.0,necropolis,thant,5.0,6lm10a/tp,XL+U
1,necropolis,thant,blue,-4300.0,tower,aine,5.0,6lm10a/tp,XL+U
0,castle,valeska,red,-2300.0,rampart,ivor,4.0,Nostalgia/TP,XL+U
1,rampart,ivor,blue,2300.0,castle,valeska,4.0,Nostalgia/TP,XL+U
1,fortress,tazar,red,800.0,fortress,alkin,20.0,h3dm1/3,Mirror
0,fortress,alkin,blue,-800.0,fortress,tazar,20.0,h3dm1/3,Mirror
0,stronghold,tyraxor,red,1100.0,tower,aine,20.0,6lm10a/tp,XL+U
1,tower,aine,blue,-1100.0,stronghold,tyraxor,20.0,6lm10a/tp,XL+U
0,necropolis,nagash,red,-900.0,necropolis,isra,8.0,h3dm1/3,Mirror
1,necropolis,isra,blue,900.0,necropolis,nagash,8.0,h3dm1/3,Mirror
0,dungeon,shakti,red,1900.0,conflux,luna,20.0,6lm10a/tp,XL+U
1,conflux,luna,blue,-1900.0,dungeon,shakti,20.0,6lm10a/tp,XL+U
1,castle,beatrice,red,1000.0,castle,edric,33.0,h3dm1/3,Mirror
0,castle,edric,blue,-1000.0,castle,beatrice,33.0,h3dm1/3,Mirror
1,tower,aine,red,-800.0,inferno,calh,22.0,6lm10a/tp,XL+U
0,inferno,calh,blue,800.0,tower,aine,22.0,6lm10a/tp,XL+U
0,rampart,elleshar,red,-1900.0,rampart,ivor,15.0,mt_MP,Mirror
1,rampart,ivor,blue,1900.0,rampart,elleshar,15.0,mt_MP,Mirror
0,castle,cuthbert,red,-800.0,castle,adelaide,5.0,h3dm1/3,Mirror
1,castle,adelaide,blue,800.0,castle,cuthbert,5.0,h3dm1/3,Mirror
1,castle,valeska,red,-2000.0,tower,aine,19.0,6lm10a/tp,XL+U
0,tower,aine,blue,2000.0,castle,valeska,19.0,6lm10a/tp,XL+U
0,castle,cuthbert,red,-700.0,castle,lord haart,12.0,h3dm1/3,Mirror
1,castle,lord haart,blue,700.0,castle,cuthbert,12.0,h3dm1/3,Mirror
0,rampart,ivor,red,-1100.0,tower,solmyr,3.0,Nostalgia/TP,XL+U
1,tower,solmyr,blue,1100.0,rampart,ivor,3.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,red,2000.0,inferno,calh,6.0,6lm10a/tp,XL+U
0,inferno,calh,blue,-2000.0,stronghold,tyraxor,6.0,6lm10a/tp,XL+U
1,necropolis,septienna,red,-800.0,necropolis,isra,22.0,h3dm1/3,Mirror
0,necropolis,isra,blue,800.0,necropolis,septienna,22.0,h3dm1/3,Mirror
1,cove,eovacius,red,800.0,cove,illor,17.0,mt_Andromeda,Mirror
0,cove,illor,blue,-800.0,cove,eovacius,17.0,mt_Andromeda,Mirror
1,inferno,octavia,red,700.0,inferno,fiona,28.0,h3dm1/3,Mirror
0,inferno,fiona,blue,-700.0,inferno,octavia,28.0,h3dm1/3,Mirror
0.5,rampart,jenova,red,800.0,rampart,coronius,18.0,mt_Antares,Mirror
0.5,rampart,coronius,blue,-800.0,rampart,jenova,18.0,mt_Antares,Mirror
1,tower,aine,red,900.0,tower,daremyth,17.0,h3dm1/3,Mirror
0,tower,daremyth,blue,-900.0,tower,aine,17.0,h3dm1/3,Mirror
0,stronghold,tyraxor,red,2900.0,conflux,luna,22.0,6lm10a/tp,XL+U
1,conflux,luna,blue,-2900.0,stronghold,tyraxor,22.0,6lm10a/tp,XL+U
1,rampart,jenova,red,-1100.0,rampart,mephala,18.0,h3dm1/3,Mirror
0,rampart,mephala,blue,1100.0,rampart,jenova,18.0,h3dm1/3,Mirror
0,necropolis,thant,red,-4300.0,cove,anabel,16.0,6lm10a/tp,XL+U
1,cove,anabel,blue,4300.0,necropolis,thant,16.0,6lm10a/tp,XL+U
1,fortress,alkin,red,-1000.0,fortress,bron,9.0,h3dm1/3,Mirror
0,fortress,bron,blue,1000.0,fortress,alkin,9.0,h3dm1/3,Mirror
0,cove,anabel,red,-2000.0,stronghold,tyraxor,25.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,blue,2000.0,cove,anabel,25.0,6lm10a/tp,XL+U
1,fortress,wystan,red,3300.0,tower,astral,13.0,Nostalgia/TP,XL+U
0,tower,astral,blue,-3300.0,fortress,wystan,13.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,red,4500.0,conflux,luna,15.0,6lm10a/tp,XL+U
0,conflux,luna,blue,-4500.0,stronghold,tyraxor,15.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,4400.0,rampart,ivor,22.0,6lm10a/tp,XL+U
1,rampart,ivor,blue,-4400.0,stronghold,tyraxor,22.0,6lm10a/tp,XL+U
0,fortress,wystan,red,2500.0,tower,aine,20.0,Nostalgia/TP,XL+U
1,tower,aine,blue,-2500.0,fortress,wystan,20.0,Nostalgia/TP,XL+U
0,stronghold,tyraxor,red,400.0,rampart,ivor,26.0,6lm10a/tp,XL+U
1,rampart,ivor,blue,-400.0,stronghold,tyraxor,26.0,6lm10a/tp,XL+U
1,tower,josephine,red,700.0,tower,iona,24.0,mt_Andromeda,Mirror
0,tower,iona,blue,-700.0,tower,josephine,24.0,mt_Andromeda,Mirror
0,conflux,luna,red,-2900.0,castle,valeska,19.0,6lm10a/tp,XL+U
1,castle,valeska,blue,2900.0,conflux,luna,19.0,6lm10a/tp,XL+U
1,castle,beatrice,red,900.0,castle,cuthbert,22.0,mt_Andromeda,Mirror
0,castle,cuthbert,blue,-900.0,castle,beatrice,22.0,mt_Andromeda,Mirror
0,rampart,ivor,red,-3700.0,fortress,wystan,15.0,6lm10a/tp,XL+U
1,fortress,wystan,blue,3700.0,rampart,ivor,15.0,6lm10a/tp,XL+U
1,tower,aine,red,-400.0,castle,valeska,26.0,6lm10a/tp,XL+U
0,castle,valeska,blue,400.0,tower,aine,26.0,6lm10a/tp,XL+U
0,inferno,calh,red,1200.0,cove,anabel,8.0,6lm10a/tp,XL+U
1,cove,anabel,blue,-1200.0,inferno,calh,8.0,6lm10a/tp,XL+U
1,fortress,wystan,red,5700.0,necropolis,thant,14.0,6lm10a/tp,XL+U
0,necropolis,thant,blue,-5700.0,fortress,wystan,14.0,6lm10a/tp,XL+U
1,castle,valeska,red,4200.0,necropolis,thant,23.0,6lm10a/tp,XL+U
0,necropolis,thant,blue,-4200.0,castle,valeska,23.0,6lm10a/tp,XL+U
1,dungeon,dace,red,-6500.0,dungeon,damacon,14.0,mt_Firewalk,Mirror
0,dungeon,damacon,blue,6500.0,dungeon,dace,14.0,mt_Firewalk,Mirror
0,inferno,calh,red,-700.0,fortress,wystan,30.0,6lm10a/tp,XL+U
1,fortress,wystan,blue,700.0,inferno,calh,30.0,6lm10a/tp,XL+U
0,cove,anabel,red,-4300.0,inferno,calh,6.0,Nostalgia/TP,XL+U
1,inferno,calh,blue,4300.0,cove,anabel,6.0,Nostalgia/TP,XL+U
1,conflux,luna,red,-2900.0,inferno,calh,42.0,6lm10a/tp,XL+U
0,inferno,calh,blue,2900.0,conflux,luna,42.0,6lm10a/tp,XL+U
0,fortress,wystan,red,-7000.0,fortress,tazar,14.0,mt_Firewalk,Mirror
1,fortress,tazar,blue,7000.0,fortress,wystan,14.0,mt_Firewalk,Mirror
1,necropolis,nagash,red,-500.0,necropolis,isra,12.0,h3dm1/3,Mirror
0,necropolis,isra,blue,500.0,necropolis,nagash,12.0,h3dm1/3,Mirror
1,conflux,gelare,red,-800.0,conflux,aenain,12.0,h3dm1/3,Mirror
0,conflux,aenain,blue,800.0,conflux,gelare,12.0,h3dm1/3,Mirror
0,cove,jeremy,red,5300.0,cove,leena,12.0,mt_Firewalk,Mirror
1,cove,leena,blue,-5300.0,cove,jeremy,12.0,mt_Firewalk,Mirror
0,cove,anabel,red,1000.0,dungeon,shakti,21.0,6lm10a/tp,XL+U
1,dungeon,shakti,blue,-1000.0,cove,anabel,21.0,6lm10a/tp,XL+U
1,castle,valeska,red,3800.0,conflux,grindan,28.0,6lm10a/tp,XL+U
0,conflux,grindan,blue,-3800.0,castle,valeska,28.0,6lm10a/tp,XL+U
0,cove,jeremy,red,-700.0,cove,anabel,17.0,h3dm1/3,Mirror
1,cove,anabel,blue,700.0,cove,jeremy,17.0,h3dm1/3,Mirror
0,tower,aine,red,500.0,rampart,ivor,14.0,Nostalgia/TP,XL+U
1,rampart,ivor,blue,-500.0,tower,aine,14.0,Nostalgia/TP,XL+U
0,tower,solmyr,red,-2900.0,cove,anabel,15.0,6lm10a/tp,XL+U
1,cove,anabel,blue,2900.0,tower,solmyr,15.0,6lm10a/tp,XL+U
1,tower,neela,red,800.0,tower,cyra,31.0,h3dm1/3,Mirror
0,tower,cyra,blue,-800.0,tower,neela,31.0,h3dm1/3,Mirror
1,dungeon,shakti,red,1700.0,conflux,luna,13.0,6lm10a/tp,XL+U
0,conflux,luna,blue,-1700.0,dungeon,shakti,13.0,6lm10a/tp,XL+U
1,conflux,luna,red,-2600.0,rampart,ivor,4.0,6lm10a/tp,XL+U
0,rampart,ivor,blue,2600.0,conflux,luna,4.0,6lm10a/tp,XL+U
1,necropolis,vidomina,red,800.0,necropolis,aislinn,4.0,h3dm1/3,Mirror
0,necropolis,aislinn,blue,-800.0,necropolis,vidomina,4.0,h3dm1/3,Mirror
1,fortress,wystan,red,3800.0,conflux,luna,13.0,6lm10a/tp,XL+U
0,conflux,luna,blue,-3800.0,fortress,wystan,13.0,6lm10a/tp,XL+U
1,tower,solmyr,red,2700.0,inferno,calh,14.0,6lm10a/tp,XL+U
0,inferno,calh,blue,-2700.0,tower,solmyr,14.0,6lm10a/tp,XL+U
0,fortress,wystan,red,3400.0,dungeon,deemer,14.0,6lm10a/tp,XL+U
1,dungeon,deemer,blue,-3400.0,fortress,wystan,14.0,6lm10a/tp,XL+U
0,rampart,ivor,red,-3400.0,inferno,ignatius,11.0,Nostalgia/TP,XL+U
1,inferno,ignatius,blue,3400.0,rampart,ivor,11.0,Nostalgia/TP,XL+U
0,inferno,calh,red,3600.0,castle,valeska,29.0,6lm10a/tp,XL+U
1,castle,valeska,blue,-3600.0,inferno,calh,29.0,6lm10a/tp,XL+U
